sample_accession_id,sample_alias,file_name,file_accession_id
EGAN00001503944,PV1158,PV1158_CD34.bam,EGAF00001654465
EGAN00001503944,PV1158,PV1158_DNA.bam,EGAF00001654466
EGAN00001503945,PV1159,PV1159_BMMNC.bam,EGAF00001577573
EGAN00001503945,PV1159,PV1159_DNA.bam,EGAF00001577574
EGAN00001503945,PV1159,PV1159_BMMNC.bam,EGAF00001622122
EGAN00001503945,PV1159,PV1159_BMMNC.bam,EGAF00001622146
EGAN00001503945,PV1159,PV1159_BMMNC.bam,EGAF00001654467
EGAN00001503945,PV1159,PV1159_DNA.bam,EGAF00001654468
EGAN00001503945,PV1159,PV1159_BMMNC.bam,EGAF00001654541
EGAN00001503945,PV1159,PV1159_DNA.bam,EGAF00001654542
EGAN00001503945,PV1159,PV1159_BMMNC.bam,EGAF00001681707
EGAN00001503946,PV1166,PV1166_BMMNC.bam,EGAF00001577575
EGAN00001503946,PV1166,PV1166_CD34.bam,EGAF00001577576
EGAN00001503946,PV1166,PV1166_DNA.bam,EGAF00001577577
EGAN00001503946,PV1166,PV1166_BMMNC.bam,EGAF00001622123
EGAN00001503946,PV1166,PV1166_BMMNC.bam,EGAF00001622147
EGAN00001503946,PV1166,PV1166_BMMNC.bam,EGAF00001654469
EGAN00001503946,PV1166,PV1166_CD34.bam,EGAF00001654470
EGAN00001503946,PV1166,PV1166_DNA.bam,EGAF00001654471
EGAN00001503946,PV1166,PV1166_BMMNC.bam,EGAF00001654543
EGAN00001503946,PV1166,PV1166_CD34.bam,EGAF00001654544
EGAN00001503946,PV1166,PV1166_DNA.bam,EGAF00001654545
EGAN00001503946,PV1166,PV1166_BMMNC.bam,EGAF00001681708
EGAN00001503947,PV1168,PV1168_BMMNC.bam,EGAF00001577578
EGAN00001503947,PV1168,PV1168_DNA.bam,EGAF00001577579
EGAN00001503947,PV1168,PV1168_BMMNC.bam,EGAF00001622124
EGAN00001503947,PV1168,PV1168_BMMNC.bam,EGAF00001622148
EGAN00001503947,PV1168,PV1168_BMMNC.bam,EGAF00001654546
EGAN00001503947,PV1168,PV1168_DNA.bam,EGAF00001654547
EGAN00001503947,PV1168,PV1168_BMMNC.bam,EGAF00001654610
EGAN00001503947,PV1168,PV1168_DNA.bam,EGAF00001654611
EGAN00001503947,PV1168,PV1168_BMMNC.bam,EGAF00001681709
EGAN00001503948,PV1169,PV1169_DNA.bam,EGAF00001577581
EGAN00001503948,PV1169,PV1169_BMMNC.bam,EGAF00001622125
EGAN00001503948,PV1169,PV1169_BMMNC.bam,EGAF00001622149
EGAN00001503948,PV1169,PV1169_BMMNC.bam,EGAF00001654548
EGAN00001503948,PV1169,PV1169_DNA.bam,EGAF00001654549
EGAN00001503948,PV1169,PV1169_BMMNC.bam,EGAF00001654612
EGAN00001503948,PV1169,PV1169_DNA.bam,EGAF00001654613
EGAN00001503948,PV1169,PV1169_BMMNC.bam,EGAF00001681710
EGAN00001503949,PV1173,PV1173_BMMNC.bam,EGAF00001577582
EGAN00001503949,PV1173,PV1173_DNA.bam,EGAF00001577606
EGAN00001503949,PV1173,PV1173_BMMNC.bam,EGAF00001654550
EGAN00001503949,PV1173,PV1173_DNA.bam,EGAF00001654551
EGAN00001503949,PV1173,PV1173_BMMNC.bam,EGAF00001654614
EGAN00001503949,PV1173,PV1173_DNA.bam,EGAF00001654615
EGAN00001503950,PV1178,PV1178_CD34.bam,EGAF00001577607
EGAN00001503950,PV1178,PV1178_DNA.bam,EGAF00001577608
EGAN00001503950,PV1178,PV1178_CD34.bam,EGAF00001654552
EGAN00001503950,PV1178,PV1178_DNA.bam,EGAF00001654553
EGAN00001503950,PV1178,PV1178_CD34.bam,EGAF00001654616
EGAN00001503950,PV1178,PV1178_DNA.bam,EGAF00001654617
EGAN00001503951,PV1179,PV1179_BMMNC.bam,EGAF00001577609
EGAN00001503951,PV1179,PV1179_DNA.bam,EGAF00001577610
EGAN00001503951,PV1179,PV1179_BMMNC.bam,EGAF00001654554
EGAN00001503951,PV1179,PV1179_DNA.bam,EGAF00001654555
EGAN00001503951,PV1179,PV1179_BMMNC.bam,EGAF00001654618
EGAN00001503951,PV1179,PV1179_DNA.bam,EGAF00001654619
EGAN00001503952,PV118,PV118_CD34_CHX.bam,EGAF00001577619
EGAN00001503952,PV118,PV118_CD34_untreated.bam,EGAF00001577620
EGAN00001503952,PV118,PV118_day14.bam,EGAF00001577621
EGAN00001503952,PV118,PV118_day7.bam,EGAF00001577622
EGAN00001503952,PV118,PV118_CD34_CHX.bam,EGAF00001654628
EGAN00001503952,PV118,PV118_CD34_untreated.bam,EGAF00001654629
EGAN00001503952,PV118,PV118_day14.bam,EGAF00001654630
EGAN00001503952,PV118,PV118_day7.bam,EGAF00001654631
EGAN00001503952,PV118,PV118_CD34_CHX.bam,EGAF00001654702
EGAN00001503952,PV118,PV118_CD34_untreated.bam,EGAF00001654703
EGAN00001503952,PV118,PV118_day14.bam,EGAF00001654704
EGAN00001503952,PV118,PV118_day7.bam,EGAF00001654705
EGAN00001503953,PV1187,PV1187_BMMNC.bam,EGAF00001577611
EGAN00001503953,PV1187,PV1187_DNA.bam,EGAF00001577612
EGAN00001503953,PV1187,PV1187_BMMNC.bam,EGAF00001654556
EGAN00001503953,PV1187,PV1187_DNA.bam,EGAF00001654557
EGAN00001503953,PV1187,PV1187_BMMNC.bam,EGAF00001654620
EGAN00001503953,PV1187,PV1187_DNA.bam,EGAF00001654621
EGAN00001503954,PV1188,PV1188_BMMNC.bam,EGAF00001577613
EGAN00001503954,PV1188,PV1188_CD34.bam,EGAF00001577614
EGAN00001503954,PV1188,PV1188_DNA.bam,EGAF00001577615
EGAN00001503954,PV1188,PV1188_BMMNC.bam,EGAF00001654558
EGAN00001503954,PV1188,PV1188_CD34.bam,EGAF00001654559
EGAN00001503954,PV1188,PV1188_DNA.bam,EGAF00001654560
EGAN00001503954,PV1188,PV1188_BMMNC.bam,EGAF00001654622
EGAN00001503954,PV1188,PV1188_CD34.bam,EGAF00001654623
EGAN00001503954,PV1188,PV1188_DNA.bam,EGAF00001654624
EGAN00001503955,PV1189,PV1189_BMMNC.bam,EGAF00001577616
EGAN00001503955,PV1189,PV1189_CD34.bam,EGAF00001577617
EGAN00001503955,PV1189,PV1189_DNA.bam,EGAF00001577618
EGAN00001503955,PV1189,PV1189_BMMNC.bam,EGAF00001654561
EGAN00001503955,PV1189,PV1189_CD34.bam,EGAF00001654562
EGAN00001503955,PV1189,PV1189_DNA.bam,EGAF00001654563
EGAN00001503955,PV1189,PV1189_BMMNC.bam,EGAF00001654625
EGAN00001503955,PV1189,PV1189_CD34.bam,EGAF00001654626
EGAN00001503955,PV1189,PV1189_DNA.bam,EGAF00001654627
EGAN00001503956,PV1191,PV1191_BMMNC.bam,EGAF00001577623
EGAN00001503956,PV1191,PV1191_DNA.bam,EGAF00001577624
EGAN00001503956,PV1191,PV1191_BMMNC.bam,EGAF00001654632
EGAN00001503956,PV1191,PV1191_BMMNC.bam,EGAF00001654706
EGAN00001503956,PV1191,PV1191_DNA.bam,EGAF00001654707
EGAN00001503956,PV1191,PV1191_DNA.bam,EGAF00001654771
EGAN00001503957,PV1196,PV1196_BMMNC.bam,EGAF00001577625
EGAN00001503957,PV1196,PV1196_DNA.bam,EGAF00001577626
EGAN00001503957,PV1196,PV1196_BMMNC.bam,EGAF00001654708
EGAN00001503957,PV1196,PV1196_DNA.bam,EGAF00001654709
EGAN00001503957,PV1196,PV1196_BMMNC.bam,EGAF00001654772
EGAN00001503957,PV1196,PV1196_DNA.bam,EGAF00001654773
EGAN00001503958,PV1205,PV1205_BMMNC.bam,EGAF00001577627
EGAN00001503958,PV1205,PV1205_BMMNC.bam,EGAF00001654710
EGAN00001503958,PV1205,PV1205_BMMNC.bam,EGAF00001654774
EGAN00001503959,PV1206,PV1206_BMMNC.bam,EGAF00001577628
EGAN00001503959,PV1206,PV1206_DNA.bam,EGAF00001577652
EGAN00001503959,PV1206,PV1206_BMMNC.bam,EGAF00001654711
EGAN00001503959,PV1206,PV1206_DNA.bam,EGAF00001654712
EGAN00001503959,PV1206,PV1206_BMMNC.bam,EGAF00001654775
EGAN00001503959,PV1206,PV1206_DNA.bam,EGAF00001654776
EGAN00001503960,PV1209,PV1209_BMMNC.bam,EGAF00001577653
EGAN00001503960,PV1209,PV1209_BMMNC.bam,EGAF00001654713
EGAN00001503960,PV1209,PV1209_BMMNC.bam,EGAF00001654777
EGAN00001503961,PV121,PV121_BMMNC.bam,EGAF00001577660
EGAN00001503961,PV121,PV121_DNA.bam,EGAF00001577661
EGAN00001503961,PV121,PV121_BMMNC.bam,EGAF00001654720
EGAN00001503961,PV121,PV121_DNA.bam,EGAF00001654721
EGAN00001503961,PV121,PV121_BMMNC.bam,EGAF00001654784
EGAN00001503961,PV121,PV121_DNA.bam,EGAF00001654785
EGAN00001503962,PV1215,PV1215_BMMNC.bam,EGAF00001577654
EGAN00001503962,PV1215,PV1215_DNA.bam,EGAF00001577655
EGAN00001503962,PV1215,PV1215_BMMNC.bam,EGAF00001654714
EGAN00001503962,PV1215,PV1215_DNA.bam,EGAF00001654715
EGAN00001503962,PV1215,PV1215_BMMNC.bam,EGAF00001654778
EGAN00001503962,PV1215,PV1215_DNA.bam,EGAF00001654779
EGAN00001503963,PV1216,PV1216_BMMNC.bam,EGAF00001577656
EGAN00001503963,PV1216,PV1216_DNA.bam,EGAF00001577657
EGAN00001503963,PV1216,PV1216_BMMNC.bam,EGAF00001654716
EGAN00001503963,PV1216,PV1216_DNA.bam,EGAF00001654717
EGAN00001503963,PV1216,PV1216_BMMNC.bam,EGAF00001654780
EGAN00001503963,PV1216,PV1216_DNA.bam,EGAF00001654781
EGAN00001503964,PV1218,PV1218_BMMNC.bam,EGAF00001577658
EGAN00001503964,PV1218,PV1218_DNA.bam,EGAF00001577659
EGAN00001503964,PV1218,PV1218_BMMNC.bam,EGAF00001654718
EGAN00001503964,PV1218,PV1218_DNA.bam,EGAF00001654719
EGAN00001503964,PV1218,PV1218_BMMNC.bam,EGAF00001654782
EGAN00001503964,PV1218,PV1218_DNA.bam,EGAF00001654783
EGAN00001503965,PV1222,PV1222_BMMNC.bam,EGAF00001577662
EGAN00001503965,PV1222,PV1222_CD34.bam,EGAF00001577663
EGAN00001503965,PV1222,PV1222_DNA.bam,EGAF00001577664
EGAN00001503965,PV1222,PV1222_BMMNC.bam,EGAF00001654722
EGAN00001503965,PV1222,PV1222_CD34.bam,EGAF00001654723
EGAN00001503965,PV1222,PV1222_DNA.bam,EGAF00001654724
EGAN00001503965,PV1222,PV1222_BMMNC.bam,EGAF00001654786
EGAN00001503965,PV1222,PV1222_CD34.bam,EGAF00001654787
EGAN00001503965,PV1222,PV1222_DNA.bam,EGAF00001654788
EGAN00001503966,PV1236,PV1236_BMMNC.bam,EGAF00001577665
EGAN00001503966,PV1236,PV1236_DNA.bam,EGAF00001577666
EGAN00001503966,PV1236,PV1236_BMMNC.bam,EGAF00001654789
EGAN00001503966,PV1236,PV1236_DNA.bam,EGAF00001654790
EGAN00001503966,PV1236,PV1236_BMMNC.bam,EGAF00001654840
EGAN00001503966,PV1236,PV1236_DNA.bam,EGAF00001654841
EGAN00001503967,PV1237,PV1237_BMMNC.bam,EGAF00001577667
EGAN00001503967,PV1237,PV1237_DNA.bam,EGAF00001577668
EGAN00001503967,PV1237,PV1237_BMMNC.bam,EGAF00001654791
EGAN00001503967,PV1237,PV1237_DNA.bam,EGAF00001654792
EGAN00001503967,PV1237,PV1237_BMMNC.bam,EGAF00001654842
EGAN00001503967,PV1237,PV1237_DNA.bam,EGAF00001654843
EGAN00001503968,PV1238,PV1238_BMMNC.bam,EGAF00001577669
EGAN00001503968,PV1238,PV1238_CD34.bam,EGAF00001577670
EGAN00001503968,PV1238,PV1238_DNA.bam,EGAF00001577671
EGAN00001503968,PV1238,PV1238_CD34.bam,EGAF00001654052
EGAN00001503968,PV1238,PV1238_DNA.bam,EGAF00001654053
EGAN00001503968,PV1238,PV1238_BMMNC.bam,EGAF00001654793
EGAN00001503968,PV1238,PV1238_BMMNC.bam,EGAF00001654844
EGAN00001503968,PV1238,PV1238_CD34.bam,EGAF00001654845
EGAN00001503968,PV1238,PV1238_DNA.bam,EGAF00001654846
EGAN00001503969,PV1261,PV1261_BMMNC.bam,EGAF00001577672
EGAN00001503969,PV1261,PV1261_DNA.bam,EGAF00001577673
EGAN00001503969,PV1261,PV1261_BMMNC.bam,EGAF00001654054
EGAN00001503969,PV1261,PV1261_DNA.bam,EGAF00001654055
EGAN00001503969,PV1261,PV1261_BMMNC.bam,EGAF00001654847
EGAN00001503969,PV1261,PV1261_DNA.bam,EGAF00001654848
EGAN00001503970,PV1263,PV1263_CD34.bam,EGAF00001577674
EGAN00001503970,PV1263,PV1263_DNA.bam,EGAF00001577675
EGAN00001503970,PV1263,PV1263_CD34.bam,EGAF00001654056
EGAN00001503970,PV1263,PV1263_DNA.bam,EGAF00001654057
EGAN00001503970,PV1263,PV1263_CD34.bam,EGAF00001654849
EGAN00001503970,PV1263,PV1263_DNA.bam,EGAF00001654850
EGAN00001503971,PV1266,PV1266_BMMNC.bam,EGAF00001577676
EGAN00001503971,PV1266,PV1266_DNA.bam,EGAF00001577677
EGAN00001503971,PV1266,PV1266_BMMNC.bam,EGAF00001654058
EGAN00001503971,PV1266,PV1266_DNA.bam,EGAF00001654059
EGAN00001503971,PV1266,PV1266_BMMNC.bam,EGAF00001654851
EGAN00001503971,PV1266,PV1266_DNA.bam,EGAF00001654852
EGAN00001503972,PV1271,PV1271_BMMNC.bam,EGAF00001577678
EGAN00001503972,PV1271,PV1271_DNA.bam,EGAF00001577679
EGAN00001503972,PV1271,PV1271_BMMNC.bam,EGAF00001654060
EGAN00001503972,PV1271,PV1271_DNA.bam,EGAF00001654061
EGAN00001503972,PV1271,PV1271_BMMNC.bam,EGAF00001654853
EGAN00001503972,PV1271,PV1271_DNA.bam,EGAF00001654854
EGAN00001503973,PV1272,PV1272_CD34.bam,EGAF00001577680
EGAN00001503973,PV1272,PV1272_DNA.bam,EGAF00001577681
EGAN00001503973,PV1272,PV1272_CD34.bam,EGAF00001654062
EGAN00001503973,PV1272,PV1272_DNA.bam,EGAF00001654063
EGAN00001503973,PV1272,PV1272_CD34.bam,EGAF00001654855
EGAN00001503973,PV1272,PV1272_DNA.bam,EGAF00001654856
EGAN00001503974,PV1273,PV1273_CD34.bam,EGAF00001577682
EGAN00001503974,PV1273,PV1273_DNA.bam,EGAF00001577683
EGAN00001503974,PV1273,PV1273_CD34.bam,EGAF00001654064
EGAN00001503974,PV1273,PV1273_DNA.bam,EGAF00001654065
EGAN00001503974,PV1273,PV1273_CD34.bam,EGAF00001654857
EGAN00001503974,PV1273,PV1273_DNA.bam,EGAF00001654858
EGAN00001503975,PV1276,PV1276_BMMNC.bam,EGAF00001577684
EGAN00001503975,PV1276,PV1276_CD34.bam,EGAF00001577685
EGAN00001503975,PV1276,PV1276_DNA.bam,EGAF00001577686
EGAN00001503975,PV1276,PV1276_BMMNC.bam,EGAF00001654066
EGAN00001503975,PV1276,PV1276_CD34.bam,EGAF00001654067
EGAN00001503975,PV1276,PV1276_DNA.bam,EGAF00001654068
EGAN00001503975,PV1276,PV1276_BMMNC.bam,EGAF00001654859
EGAN00001503975,PV1276,PV1276_CD34.bam,EGAF00001654860
EGAN00001503975,PV1276,PV1276_DNA.bam,EGAF00001654861
EGAN00001503976,PV1284,PV1284_BMMNC.bam,EGAF00001577687
EGAN00001503976,PV1284,PV1284_CD34.bam,EGAF00001577688
EGAN00001503976,PV1284,PV1284_DNA.bam,EGAF00001577689
EGAN00001503976,PV1284,PV1284_BMMNC.bam,EGAF00001654069
EGAN00001503976,PV1284,PV1284_CD34.bam,EGAF00001654070
EGAN00001503976,PV1284,PV1284_DNA.bam,EGAF00001654071
EGAN00001503976,PV1284,PV1284_BMMNC.bam,EGAF00001654862
EGAN00001503976,PV1284,PV1284_CD34.bam,EGAF00001654970
EGAN00001503976,PV1284,PV1284_DNA.bam,EGAF00001654971
EGAN00001503977,PV1286,PV1286_BMMNC_CHX.bam,EGAF00001577690
EGAN00001503977,PV1286,PV1286_BMMNC_untreated.bam,EGAF00001577691
EGAN00001503977,PV1286,PV1286_BMMNC_CHX.bam,EGAF00001654072
EGAN00001503977,PV1286,PV1286_BMMNC_untreated.bam,EGAF00001654073
EGAN00001503977,PV1286,PV1286_BMMNC_CHX.bam,EGAF00001654972
EGAN00001503977,PV1286,PV1286_BMMNC_untreated.bam,EGAF00001654973
EGAN00001503978,PV1295,PV1295_BMMNC.bam,EGAF00001577692
EGAN00001503978,PV1295,PV1295_BMMNC.bam,EGAF00001654074
EGAN00001503978,PV1295,PV1295_BMMNC.bam,EGAF00001654974
EGAN00001503979,PV1297,PV1297_BMMNC.bam,EGAF00001577693
EGAN00001503979,PV1297,PV1297_BMMNC.bam,EGAF00001654098
EGAN00001503979,PV1297,PV1297_BMMNC.bam,EGAF00001654975
EGAN00001503980,PV1303,PV1303_CD34.bam,EGAF00001577694
EGAN00001503980,PV1303,PV1303_DNA.bam,EGAF00001577695
EGAN00001503980,PV1303,PV1303_CD34.bam,EGAF00001654099
EGAN00001503980,PV1303,PV1303_DNA.bam,EGAF00001654100
EGAN00001503980,PV1303,PV1303_CD34.bam,EGAF00001654976
EGAN00001503980,PV1303,PV1303_DNA.bam,EGAF00001654977
EGAN00001503981,PV1313,PV1313_BMMNC.bam,EGAF00001577696
EGAN00001503981,PV1313,PV1313_DNA.bam,EGAF00001577697
EGAN00001503981,PV1313,PV1313_BMMNC.bam,EGAF00001654101
EGAN00001503981,PV1313,PV1313_DNA.bam,EGAF00001654102
EGAN00001503981,PV1313,PV1313_BMMNC.bam,EGAF00001654978
EGAN00001503981,PV1313,PV1313_DNA.bam,EGAF00001654979
EGAN00001503982,PV1314,PV1314_BMMNC.bam,EGAF00001577698
EGAN00001503982,PV1314,PV1314_DNA.bam,EGAF00001577699
EGAN00001503982,PV1314,PV1314_BMMNC.bam,EGAF00001654103
EGAN00001503982,PV1314,PV1314_DNA.bam,EGAF00001654104
EGAN00001503982,PV1314,PV1314_BMMNC.bam,EGAF00001654980
EGAN00001503982,PV1314,PV1314_DNA.bam,EGAF00001654981
EGAN00001503983,PV1315,PV1315_BMMNC.bam,EGAF00001577700
EGAN00001503983,PV1315,PV1315_DNA.bam,EGAF00001577701
EGAN00001503983,PV1315,PV1315_BMMNC.bam,EGAF00001654105
EGAN00001503983,PV1315,PV1315_DNA.bam,EGAF00001654175
EGAN00001503983,PV1315,PV1315_BMMNC.bam,EGAF00001654982
EGAN00001503983,PV1315,PV1315_DNA.bam,EGAF00001654983
EGAN00001503984,PV1319,PV1319_BMMNC.bam,EGAF00001577702
EGAN00001503984,PV1319,PV1319_DNA.bam,EGAF00001577703
EGAN00001503984,PV1319,PV1319_BMMNC.bam,EGAF00001654176
EGAN00001503984,PV1319,PV1319_DNA.bam,EGAF00001654177
EGAN00001503984,PV1319,PV1319_BMMNC.bam,EGAF00001654984
EGAN00001503984,PV1319,PV1319_DNA.bam,EGAF00001654985
EGAN00001503985,PV1321,PV1321_BMMNC.bam,EGAF00001577704
EGAN00001503985,PV1321,PV1321_DNA.bam,EGAF00001577705
EGAN00001503985,PV1321,PV1321_BMMNC.bam,EGAF00001654178
EGAN00001503985,PV1321,PV1321_DNA.bam,EGAF00001654179
EGAN00001503985,PV1321,PV1321_BMMNC.bam,EGAF00001654986
EGAN00001503985,PV1321,PV1321_DNA.bam,EGAF00001654987
EGAN00001503986,PV1323,PV1323_CD34.bam,EGAF00001577706
EGAN00001503986,PV1323,PV1323_DNA.bam,EGAF00001577707
EGAN00001503986,PV1323,PV1323_CD34.bam,EGAF00001654180
EGAN00001503986,PV1323,PV1323_DNA.bam,EGAF00001654181
EGAN00001503986,PV1323,PV1323_CD34.bam,EGAF00001654988
EGAN00001503986,PV1323,PV1323_DNA.bam,EGAF00001654989
EGAN00001503987,PV1325,PV1325_CD34.bam,EGAF00001577708
EGAN00001503987,PV1325,PV1325_DNA.bam,EGAF00001577709
EGAN00001503987,PV1325,PV1325_CD34.bam,EGAF00001654182
EGAN00001503987,PV1325,PV1325_DNA.bam,EGAF00001654183
EGAN00001503987,PV1325,PV1325_CD34.bam,EGAF00001654990
EGAN00001503987,PV1325,PV1325_DNA.bam,EGAF00001654991
EGAN00001503988,PV1326,PV1326_BMMNC.bam,EGAF00001577710
EGAN00001503988,PV1326,PV1326_DNA.bam,EGAF00001577711
EGAN00001503988,PV1326,PV1326_BMMNC.bam,EGAF00001654184
EGAN00001503988,PV1326,PV1326_DNA.bam,EGAF00001654185
EGAN00001503988,PV1326,PV1326_BMMNC.bam,EGAF00001654992
EGAN00001503988,PV1326,PV1326_DNA.bam,EGAF00001655062
EGAN00001503989,PV1329,PV1329_BMMNC.bam,EGAF00001577716
EGAN00001503989,PV1329,PV1329_DNA.bam,EGAF00001577717
EGAN00001503989,PV1329,PV1329_BMMNC.bam,EGAF00001654186
EGAN00001503989,PV1329,PV1329_DNA.bam,EGAF00001654187
EGAN00001503989,PV1329,PV1329_BMMNC.bam,EGAF00001655063
EGAN00001503989,PV1329,PV1329_DNA.bam,EGAF00001655064
EGAN00001503990,PV1334,PV1334_CD34.bam,EGAF00001577718
EGAN00001503990,PV1334,PV1334_DNA.bam,EGAF00001577719
EGAN00001503990,PV1334,PV1334_CD34.bam,EGAF00001654188
EGAN00001503990,PV1334,PV1334_DNA.bam,EGAF00001654189
EGAN00001503990,PV1334,PV1334_CD34.bam,EGAF00001655065
EGAN00001503990,PV1334,PV1334_DNA.bam,EGAF00001655066
EGAN00001503991,PV1336,PV1336_CD34.bam,EGAF00001577720
EGAN00001503991,PV1336,PV1336_DNA.bam,EGAF00001577721
EGAN00001503991,PV1336,PV1336_CD34.bam,EGAF00001654190
EGAN00001503991,PV1336,PV1336_DNA.bam,EGAF00001654191
EGAN00001503991,PV1336,PV1336_CD34.bam,EGAF00001655067
EGAN00001503991,PV1336,PV1336_DNA.bam,EGAF00001655068
EGAN00001503992,PV1341,PV1341_BMMNC.bam,EGAF00001577722
EGAN00001503992,PV1341,PV1341_BMMNC.bam,EGAF00001654307
EGAN00001503992,PV1341,PV1341_BMMNC.bam,EGAF00001655069
EGAN00001503993,PV1345,PV1345_CD34.bam,EGAF00001577723
EGAN00001503993,PV1345,PV1345_DNA.bam,EGAF00001577724
EGAN00001503993,PV1345,PV1345_CD34.bam,EGAF00001654308
EGAN00001503993,PV1345,PV1345_DNA.bam,EGAF00001654309
EGAN00001503993,PV1345,PV1345_CD34.bam,EGAF00001655070
EGAN00001503993,PV1345,PV1345_DNA.bam,EGAF00001655071
EGAN00001503994,PV1346,PV1346_BMMNC.bam,EGAF00001577725
EGAN00001503994,PV1346,PV1346_BMMNC.bam,EGAF00001654310
EGAN00001503994,PV1346,PV1346_BMMNC.bam,EGAF00001655072
EGAN00001503995,PV1349,PV1349_BMMNC.bam,EGAF00001577726
EGAN00001503995,PV1349,PV1349_CD34.bam,EGAF00001577727
EGAN00001503995,PV1349,PV1349_DNA.bam,EGAF00001577728
EGAN00001503995,PV1349,PV1349_BMMNC.bam,EGAF00001622126
EGAN00001503995,PV1349,PV1349_BMMNC.bam,EGAF00001622150
EGAN00001503995,PV1349,PV1349_BMMNC.bam,EGAF00001654311
EGAN00001503995,PV1349,PV1349_CD34.bam,EGAF00001654312
EGAN00001503995,PV1349,PV1349_DNA.bam,EGAF00001654313
EGAN00001503995,PV1349,PV1349_BMMNC.bam,EGAF00001655073
EGAN00001503995,PV1349,PV1349_CD34.bam,EGAF00001655074
EGAN00001503995,PV1349,PV1349_DNA.bam,EGAF00001655075
EGAN00001503995,PV1349,PV1349_BMMNC.bam,EGAF00001681711
EGAN00001503996,PV1350,PV1350_CD34.bam,EGAF00001577729
EGAN00001503996,PV1350,PV1350_DNA.bam,EGAF00001577730
EGAN00001503996,PV1350,PV1350_CD34.bam,EGAF00001654314
EGAN00001503996,PV1350,PV1350_DNA.bam,EGAF00001654315
EGAN00001503996,PV1350,PV1350_CD34.bam,EGAF00001655076
EGAN00001503996,PV1350,PV1350_DNA.bam,EGAF00001655077
EGAN00001503997,PV1351,PV1351_CD34.bam,EGAF00001577731
EGAN00001503997,PV1351,PV1351_DNA.bam,EGAF00001577732
EGAN00001503997,PV1351,PV1351_BMMNC.bam,EGAF00001578135
EGAN00001503997,PV1351,PV1351_BMMNC.bam,EGAF00001654316
EGAN00001503997,PV1351,PV1351_CD34.bam,EGAF00001654317
EGAN00001503997,PV1351,PV1351_DNA.bam,EGAF00001654318
EGAN00001503997,PV1351,PV1351_BMMNC.bam,EGAF00001655078
EGAN00001503997,PV1351,PV1351_CD34.bam,EGAF00001655079
EGAN00001503997,PV1351,PV1351_DNA.bam,EGAF00001655080
EGAN00001503998,PV1353,PV1353_BMMNC.bam,EGAF00001577733
EGAN00001503998,PV1353,PV1353_BMMNC.bam,EGAF00001654319
EGAN00001503998,PV1353,PV1353_BMMNC.bam,EGAF00001655081
EGAN00001503999,PV1354,PV1354_BMMNC_CHX.bam,EGAF00001577734
EGAN00001503999,PV1354,PV1354_BMMNC_untreated.bam,EGAF00001577735
EGAN00001503999,PV1354,PV1354_BMMNC_CHX.bam,EGAF00001654320
EGAN00001503999,PV1354,PV1354_BMMNC_untreated.bam,EGAF00001654321
EGAN00001503999,PV1354,PV1354_BMMNC_CHX.bam,EGAF00001655082
EGAN00001503999,PV1354,PV1354_BMMNC_untreated.bam,EGAF00001655083
EGAN00001504000,PV1355,PV1355_BMMNC.bam,EGAF00001577736
EGAN00001504000,PV1355,PV1355_DNA.bam,EGAF00001577737
EGAN00001504000,PV1355,PV1355_DNA.bam,EGAF00001654261
EGAN00001504000,PV1355,PV1355_BMMNC.bam,EGAF00001654322
EGAN00001504000,PV1355,PV1355_DNA.bam,EGAF00001654323
EGAN00001504000,PV1355,PV1355_BMMNC.bam,EGAF00001655084
EGAN00001504001,PV1357,PV1357_BMMNC.bam,EGAF00001577738
EGAN00001504001,PV1357,PV1357_DNA.bam,EGAF00001577743
EGAN00001504001,PV1357,PV1357_BMMNC.bam,EGAF00001654262
EGAN00001504001,PV1357,PV1357_DNA.bam,EGAF00001654263
EGAN00001504001,PV1357,PV1357_BMMNC.bam,EGAF00001654324
EGAN00001504001,PV1357,PV1357_DNA.bam,EGAF00001654325
EGAN00001504002,PV1358,PV1358_BMMNC.bam,EGAF00001577744
EGAN00001504002,PV1358,PV1358_DNA.bam,EGAF00001577745
EGAN00001504002,PV1358,PV1358_BMMNC.bam,EGAF00001654264
EGAN00001504002,PV1358,PV1358_DNA.bam,EGAF00001654265
EGAN00001504002,PV1358,PV1358_BMMNC.bam,EGAF00001654326
EGAN00001504002,PV1358,PV1358_DNA.bam,EGAF00001654327
EGAN00001504003,PV1359,PV1359_BMMNC.bam,EGAF00001577746
EGAN00001504003,PV1359,PV1359_BMMNC.bam,EGAF00001654266
EGAN00001504003,PV1359,PV1359_BMMNC.bam,EGAF00001654328
EGAN00001504004,PV1364,PV1364_BMMNC.bam,EGAF00001577747
EGAN00001504004,PV1364,PV1364_BMMNC.bam,EGAF00001654267
EGAN00001504004,PV1364,PV1364_BMMNC.bam,EGAF00001654329
EGAN00001504005,PV1365,PV1365_CD34.bam,EGAF00001577748
EGAN00001504005,PV1365,PV1365_DNA.bam,EGAF00001577749
EGAN00001504005,PV1365,PV1365_CD34.bam,EGAF00001654268
EGAN00001504005,PV1365,PV1365_DNA.bam,EGAF00001654269
EGAN00001504005,PV1365,PV1365_CD34.bam,EGAF00001654472
EGAN00001504005,PV1365,PV1365_DNA.bam,EGAF00001654473
EGAN00001504006,PV1366,PV1366_BMMNC.bam,EGAF00001577750
